"","negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med","proxy"
"111",-1636.87179487179,-0.000224345016952001,0.000622125512966595,0.000274310351279859,0.00126139566373843,3.63153799693377e-05,0.000889479914036692,"pollen"
"112",-1547.61538461538,-0.000286359373811585,0.000613152301696365,0.000255243973179332,0.00117442963119559,-3.0322140565402e-05,0.000871619835614504,"pollen"
"113",-1458.35897435897,-0.000404270302572573,0.000581075468788535,0.000165069730927561,0.00130919511015092,-0.000120263919420138,0.000902541801415888,"pollen"
"114",-1369.10256410256,-0.000411680067400393,0.000624338720247088,9.56570512388909e-05,0.00132814452329282,-0.000174313297474335,0.000940534860105048,"pollen"
"115",-1279.84615384615,-0.000408300312312385,0.000579946038856762,0.000110099124634662,0.00149361932645238,-0.000196320247264095,0.0010031510351908,"pollen"
"116",-1190.58974358974,-0.000395935026559301,0.000568553107535204,0.000171012968164008,0.00146147376773879,-0.000124341125030832,0.000933967679733986,"pollen"
"117",-1101.33333333333,-0.000300179330692572,0.000573831038744577,0.000282323949077923,0.00130489090128661,-2.8640761213682e-05,0.000856536577909471,"pollen"
"118",-1012.07692307692,-0.000245106545485156,0.000552531677927352,0.000346002835127901,0.0012767090574231,5.39398071495117e-05,0.000897396684024396,"pollen"
"119",-922.820512820513,-0.000191710831524987,0.000701370353277962,0.000321263288903421,0.00141358541576059,6.64027924284696e-05,0.00100793800480225,"pollen"
"120",-833.564102564103,-0.000311204195515286,0.00064012787558836,0.00021304533225785,0.00138135607905321,-5.93250862020041e-05,0.000952575844489668,"pollen"
"121",-744.307692307692,-0.000510466612528224,0.00062327554985521,1.81935197140418e-05,0.00142039571432534,-0.000231460617443714,0.00096513908304249,"pollen"
"122",-655.051282051282,-0.000561325036488938,0.000841603232857726,-8.23977816885707e-06,0.00162143926381635,-0.000285356660281985,0.00119173902332557,"pollen"
"123",-565.794871794872,-0.000552848577993292,0.000974245377323713,4.99909867713134e-05,0.00180052418572151,-0.000258192948631707,0.00133189757279893,"pollen"
"124",-476.538461538461,-0.000456992957479757,0.000983521322401395,8.49198799402686e-05,0.00178151241440515,-0.000200266322895503,0.00133618379243476,"pollen"
"125",-387.282051282051,-0.000395327092709667,0.000864432245617413,7.65390290496275e-05,0.00151339052350579,-0.000167302433803665,0.00116885255000658,"pollen"
"126",-298.025641025641,-0.000368526745910318,0.000729955926421823,0.000142300005095825,0.00127810593701938,-0.000141818269667521,0.000991255519043231,"pollen"
"127",-208.76923076923,-0.000327917932339458,0.00104835331244768,0.000138413596289623,0.00178053494731238,-9.56570572776715e-05,0.0013859304869655,"pollen"
"128",-119.51282051282,-0.000369271883625046,0.00170325693309351,0.000209802469834429,0.00284974827646728,-6.94831235134964e-05,0.0022983818194571,"pollen"
"129",-30.2564102564102,-0.000410919055172824,0.00212347716609271,0.000314652482509713,0.00364246565785941,-5.71947954156806e-05,0.00291488662306848,"pollen"
"130",59,-0.000443718210980066,0.00228423650740565,0.000340231988854846,0.00391812039716531,-5.19850392066701e-05,0.00311607123143765,"pollen"
