"","negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med","proxy"
"1",-3227,-0.00156229124760768,0.00410926532260181,0.00439774080022917,0.0135765745959791,0.001748854234138,0.00700633743651414,"diatoms"
"2",-3142.64102564103,-0.00140631341189133,0.00334310728997956,0.00375717753720997,0.0119150839202715,0.00136147707225377,0.00600599435004652,"diatoms"
"3",-3058.28205128205,-0.0015590403249806,0.00251896139150278,0.00212447115484571,0.00890432669329885,0.000398577037802202,0.00481348047929525,"diatoms"
"4",-2973.92307692308,-0.00171670687450983,0.00251074528654841,0.0011469079911362,0.00759626603588575,-0.000330044966293216,0.0043586604375017,"diatoms"
"5",-2889.5641025641,-0.00188839246869115,0.00242586285484906,0.00087946686234838,0.00672751197721653,-0.000501507920317521,0.00392229181886398,"diatoms"
"6",-2805.20512820513,-0.00160471125002834,0.00189048988891313,0.00104548135403622,0.00653770124978521,-0.000350838674457,0.00347328884324085,"diatoms"
"7",-2720.84615384615,-0.00130142188492534,0.00237167720019632,0.00129036867561181,0.00770217571457365,2.98278250210338e-05,0.00431133433397462,"diatoms"
"8",-2636.48717948718,-0.000847645935927808,0.0027053060252503,0.00201289879759262,0.00738381835247498,0.000455125659802224,0.00448437868854016,"diatoms"
"9",-2552.12820512821,-0.000724822003917909,0.00181967141371476,0.00200865060242742,0.00661591891738267,0.00052728069984674,0.00337985965758369,"diatoms"
"10",-2467.76923076923,-0.00132989347230778,0.00286352541446991,0.00129289144273594,0.00640032500308604,0.000125296130595801,0.00451685096190754,"diatoms"
"11",-2383.41025641026,-0.00126008942408736,0.00301649092641169,0.00108436436683799,0.00709589681875689,-3.68590982861723e-05,0.00474815392641247,"diatoms"
"12",-2299.05128205128,-0.000496427803188175,0.00241317996759724,0.00147773366995194,0.00772527909210706,0.000496133582843228,0.00458975258066364,"diatoms"
"13",-2214.69230769231,0.000529132870880116,0.00442256807839333,0.00259794978012066,0.00944048847478197,0.00163397192441229,0.00653944158457779,"diatoms"
"14",-2130.33333333333,0.00129577528544304,0.00463072666994266,0.00304093099990095,0.00875121838053178,0.00229093275307584,0.00681498336713094,"diatoms"
"15",-2045.97435897436,0.00105106191138449,0.00257742507949042,0.00246738331481926,0.00535112445685774,0.00174037112594937,0.00408631967271532,"diatoms"
"16",-1961.61538461538,-0.000109803241018729,0.00187479301020954,0.00127598126033201,0.00360878121508174,0.000593108724176437,0.00253786305388564,"diatoms"
"17",-1877.25641025641,-0.000961638461872227,0.00175875019442465,0.000126886549355319,0.00357166265587211,-0.000414739198952902,0.00261743983433373,"diatoms"
"18",-1792.89743589744,-0.0013584139346398,0.00174349952144497,0.000124272829743939,0.00331643235095499,-0.000686079791675377,0.00249417653473019,"diatoms"
"19",-1708.53846153846,-0.000966932612336423,0.00299974976021498,0.000502421221991298,0.00519082230207082,-0.000318983279177938,0.00415437685569246,"diatoms"
"20",-1624.17948717949,-0.000854163082485934,0.00425464046454687,0.000762605566719445,0.00714133569977995,2.7066324882121e-07,0.00561969762334046,"diatoms"
"21",-1539.82051282051,-0.00121311646216792,0.00335364768465765,0.000526561563569719,0.00703616752799209,-0.000323440952880386,0.00487169872950687,"diatoms"
"22",-1455.46153846154,-0.00203166347521058,0.00289175517947494,-0.00033369929279081,0.00665774310385638,-0.00121696227083921,0.00452927495961386,"diatoms"
"23",-1371.10256410256,-0.00240601785220268,0.00392866074105834,-0.000787488282681118,0.00646980957423056,-0.00170057153643036,0.00504554883369307,"diatoms"
"24",-1286.74358974359,-0.00196599227532203,0.00255517570473473,-0.000468377722152427,0.00465469997201637,-0.00125311700103448,0.00339678592915375,"diatoms"
"25",-1202.38461538462,-0.00094445830391987,0.00295866491337291,0.000806158985010799,0.00493043034702562,-9.82983846553535e-05,0.00383082051423759,"diatoms"
"26",-1118.02564102564,3.73286640463536e-05,0.00423366113704097,0.00181120061115264,0.00662581599693805,0.000942411630657515,0.00535082940473416,"diatoms"
"27",-1033.66666666667,0.000524174904239975,0.0035489681167936,0.00201581186765037,0.00654410519659254,0.0012159371722087,0.00469801030319912,"diatoms"
"28",-949.307692307692,0.000261144878826627,0.00278982647851006,0.00167428516983016,0.00639068796506501,0.000859594338340309,0.00448179830511336,"diatoms"
"29",-864.948717948718,-0.000382517227309099,0.00407376920758942,0.00100976030664378,0.00718687849991355,0.000241093384099636,0.00551958493255644,"diatoms"
"30",-780.589743589743,-0.000496446634511793,0.00337883196085073,0.000700646219771848,0.00586695809510829,9.61546449294985e-05,0.00449331568620022,"diatoms"
"31",-696.230769230769,-0.000253154908598643,0.00180509629244173,0.000911886529792054,0.00363997448100886,0.000383924104572485,0.00277694482430283,"diatoms"
"32",-611.871794871795,6.49915152771218e-05,0.00240474136260748,0.00125873631688409,0.00402183466512073,0.000648897113718602,0.00313467805402781,"diatoms"
"33",-527.51282051282,-0.000294643023220155,0.00215048143684995,0.00105375311021506,0.0038661516971677,0.00051430322043469,0.00298906043436417,"diatoms"
"34",-443.153846153846,-0.000692536133051108,0.00243072952917324,0.000505058500339939,0.00423502987205439,-5.46894234882739e-05,0.00323243882906514,"diatoms"
"35",-358.794871794872,-0.00107657040043721,0.00376536446628572,0.000268329908209471,0.00647683281461458,-0.000346068697369442,0.00495371400742065,"diatoms"
"36",-274.435897435897,-0.00102003248486345,0.00342001274912111,0.000256834455762638,0.00598090512470441,-0.000398043296853541,0.00468293554158153,"diatoms"
"37",-190.076923076923,-0.00182145025445303,0.00433654124846444,-0.00030663369637208,0.00680915795265999,-0.00111384052359132,0.0054587915415132,"diatoms"
"38",-105.717948717948,-0.00424416700341702,0.00751472634825818,-0.00248518216931521,0.00996389899879788,-0.00342332404511864,0.00870820505275831,"diatoms"
"39",-21.3589743589741,-0.0063674423284637,0.00823210318737299,-0.0037056989669788,0.0120502520608689,-0.00510010814534425,0.00985127880628193,"diatoms"
"40",63,-0.00697611833998757,0.00860181748193279,-0.00305279382511479,0.0135610450648163,-0.00515691673193011,0.0109642976788201,"diatoms"
"41",-3227,-0.00126933642595169,0.000930741371892395,0.00110671571093063,0.00418406722600492,-6.69569898481548e-05,0.0017615171324608,"agropastoralism"
"42",-3142.64102564103,-0.00119993060176962,0.000847877919148613,0.00105811217555174,0.0041342019569138,-6.38215445253332e-05,0.00165733338285372,"agropastoralism"
"43",-3058.28205128205,-0.00102074756107838,0.000834895701419101,0.00115950580197813,0.00376617678064472,1.42710811523727e-05,0.00160293363849862,"agropastoralism"
"44",-2973.92307692308,-0.000958944350721982,0.000979512325041548,0.00117220261381061,0.00364059532809712,4.75188790477477e-05,0.00166621909106014,"agropastoralism"
"45",-2889.5641025641,-0.000976000462507842,0.000919887470193986,0.00116859173921682,0.00345022047811815,5.85114492104855e-05,0.00157648088855872,"agropastoralism"
"46",-2805.20512820513,-0.000792287122810077,0.000843767899676628,0.000952955599494043,0.00334111186923727,1.20463155578454e-05,0.00155538461082992,"agropastoralism"
"47",-2720.84615384615,-0.000831799636859504,0.00089539540087857,0.000847598308733988,0.0031985871073803,-4.6782610726992e-06,0.00158221298940789,"agropastoralism"
"48",-2636.48717948718,-0.000807014401571576,0.000782602340498596,0.000882566089870279,0.00320655030368553,4.27410242381798e-05,0.00143669079303541,"agropastoralism"
"49",-2552.12820512821,-0.000879664389310447,0.000614831362824464,0.000857024534252154,0.00319812988739096,8.41528438211281e-05,0.00128108347142243,"agropastoralism"
"50",-2467.76923076923,-0.000737253816913849,0.00072233853659451,0.000971304546858537,0.00295520955103621,0.000155369527634897,0.00130756163646585,"agropastoralism"
"51",-2383.41025641026,-0.000705003588996056,0.000722481044165039,0.000885874419331718,0.00279435346551129,0.000134186379211476,0.00126607802339496,"agropastoralism"
"52",-2299.05128205128,-0.000748836428725405,0.000675780056438084,0.000719975123621763,0.0028057858418741,4.8844834403261e-05,0.00122601603496074,"agropastoralism"
"53",-2214.69230769231,-0.000765175076605507,0.000630204088671638,0.000676375856316719,0.00255098982930661,-1.64472543279226e-05,0.00115238695155006,"agropastoralism"
"54",-2130.33333333333,-0.00073183442499411,0.000467871711452788,0.000655493989627276,0.00252637407201163,-2.47198812763916e-05,0.00103095570742164,"agropastoralism"
"55",-2045.97435897436,-0.000611278919105285,0.000463564692920425,0.000781030943831945,0.00236368414053699,4.52770686165671e-06,0.001015866211519,"agropastoralism"
"56",-1961.61538461538,-0.000663989059639769,0.000449455337902661,0.000660076395140985,0.00223102958224288,2.23148057171274e-05,0.000973578335297381,"agropastoralism"
"57",-1877.25641025641,-0.000664207917093623,0.000474558780461711,0.000723042389869338,0.00234004486273792,6.31435840725558e-06,0.00100786414705316,"agropastoralism"
"58",-1792.89743589744,-0.000684021232124396,0.000616645642346281,0.000661249346696313,0.00246918822716187,2.33155523671202e-05,0.00116192967854241,"agropastoralism"
"59",-1708.53846153846,-0.000607584135212363,0.000690308091131804,0.0006010310140478,0.00266840660867946,3.13008134267267e-05,0.00125372730584631,"agropastoralism"
"60",-1624.17948717949,-0.000647098168285676,0.000823715531722133,0.000616215496917372,0.00270669122956377,2.69445080358643e-05,0.00145531244077863,"agropastoralism"
"61",-1539.82051282051,-0.000637148270197493,0.00104265647958953,0.000713050399429927,0.00304315753156576,7.17713299486222e-05,0.00169046364729344,"agropastoralism"
"62",-1455.46153846154,-0.00053668165866938,0.00127118277400444,0.000805300461400982,0.00310122233685541,9.51290140788208e-05,0.00188895805719086,"agropastoralism"
"63",-1371.10256410256,-0.00059107307409248,0.00119953969071581,0.000717675636830076,0.00305207819431415,3.91874752406207e-05,0.00189060241672077,"agropastoralism"
"64",-1286.74358974359,-0.000651449865339021,0.00115654550260953,0.000705229483793174,0.0030792616063468,3.41139695796133e-05,0.00182524710535579,"agropastoralism"
"65",-1202.38461538462,-0.000552070317463932,0.00107293786469126,0.000681296056308858,0.00337467928783707,-3.66662791756456e-05,0.00179579846710209,"agropastoralism"
"66",-1118.02564102564,-0.000556211447841445,0.00093762633275688,0.000689953190407266,0.00341914608721759,-1.34738818169389e-05,0.00182285415695318,"agropastoralism"
"67",-1033.66666666667,-0.000483904007778799,0.000835745860005744,0.000772279665517212,0.00329878983783109,9.71431064861195e-05,0.00177711987688378,"agropastoralism"
"68",-949.307692307692,-0.000475369048747301,0.000821603491550958,0.000797290514036764,0.00335477444727212,0.000115666029248951,0.00183546445756637,"agropastoralism"
"69",-864.948717948718,-0.000489721342299909,0.000925134249521874,0.000693998409160665,0.00328635189859465,0.000145250920272066,0.00183839162600074,"agropastoralism"
"70",-780.589743589743,-0.000458415161730327,0.00114682136420901,0.000780602243939235,0.0031047948203644,0.00016638006539782,0.00199843484979332,"agropastoralism"
"71",-696.230769230769,-0.000429292621662247,0.00116565074249249,0.000751432606493865,0.00292641146134279,0.000129686194857981,0.00200370367660374,"agropastoralism"
"72",-611.871794871795,-0.000633296057906824,0.00120188451419843,0.000674136584334711,0.00291482214054064,1.68658355165219e-05,0.00187390988127762,"agropastoralism"
"73",-527.51282051282,-0.000746912396526855,0.000998305676056812,0.000364790469727982,0.00268726616585885,-0.000198778699167096,0.00165628859542616,"agropastoralism"
"74",-443.153846153846,-0.0010299756613948,0.000852580525865298,3.33186839506714e-05,0.00230806046473819,-0.000436457240173826,0.00138135347270783,"agropastoralism"
"75",-358.794871794872,-0.00126945175584747,0.000912714999258239,-8.15623197891468e-05,0.00218846686688358,-0.000631076515732465,0.00137309553266506,"agropastoralism"
