"negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med"
-3227,-0.00156229124760768,0.00410926532260181,0.00439774080022917,0.0135765745959791,0.001748854234138,0.00700633743651414
-3142.64102564103,-0.00140631341189133,0.00334310728997956,0.00375717753720997,0.0119150839202715,0.00136147707225377,0.00600599435004652
-3058.28205128205,-0.0015590403249806,0.00251896139150278,0.00212447115484571,0.00890432669329885,0.000398577037802202,0.00481348047929525
-2973.92307692308,-0.00171670687450983,0.00251074528654841,0.0011469079911362,0.00759626603588575,-0.000330044966293216,0.0043586604375017
-2889.5641025641,-0.00188839246869115,0.00242586285484906,0.00087946686234838,0.00672751197721653,-0.000501507920317521,0.00392229181886398
-2805.20512820513,-0.00160471125002834,0.00189048988891313,0.00104548135403622,0.00653770124978521,-0.000350838674457,0.00347328884324085
-2720.84615384615,-0.00130142188492534,0.00237167720019632,0.00129036867561181,0.00770217571457365,2.98278250210338e-05,0.00431133433397462
-2636.48717948718,-0.000847645935927808,0.0027053060252503,0.00201289879759262,0.00738381835247498,0.000455125659802224,0.00448437868854016
-2552.12820512821,-0.000724822003917909,0.00181967141371476,0.00200865060242742,0.00661591891738267,0.00052728069984674,0.00337985965758369
-2467.76923076923,-0.00132989347230778,0.00286352541446991,0.00129289144273594,0.00640032500308604,0.000125296130595801,0.00451685096190754
-2383.41025641026,-0.00126008942408736,0.00301649092641169,0.00108436436683799,0.00709589681875689,-3.68590982861723e-05,0.00474815392641247
-2299.05128205128,-0.000496427803188175,0.00241317996759724,0.00147773366995194,0.00772527909210706,0.000496133582843228,0.00458975258066364
-2214.69230769231,0.000529132870880116,0.00442256807839333,0.00259794978012066,0.00944048847478197,0.00163397192441229,0.00653944158457779
-2130.33333333333,0.00129577528544304,0.00463072666994266,0.00304093099990095,0.00875121838053178,0.00229093275307584,0.00681498336713094
-2045.97435897436,0.00105106191138449,0.00257742507949042,0.00246738331481926,0.00535112445685774,0.00174037112594937,0.00408631967271532
-1961.61538461538,-0.000109803241018729,0.00187479301020954,0.00127598126033201,0.00360878121508174,0.000593108724176437,0.00253786305388564
-1877.25641025641,-0.000961638461872227,0.00175875019442465,0.000126886549355319,0.00357166265587211,-0.000414739198952902,0.00261743983433373
-1792.89743589744,-0.0013584139346398,0.00174349952144497,0.000124272829743939,0.00331643235095499,-0.000686079791675377,0.00249417653473019
-1708.53846153846,-0.000966932612336423,0.00299974976021498,0.000502421221991298,0.00519082230207082,-0.000318983279177938,0.00415437685569246
-1624.17948717949,-0.000854163082485934,0.00425464046454687,0.000762605566719445,0.00714133569977995,2.7066324882121e-07,0.00561969762334046
-1539.82051282051,-0.00121311646216792,0.00335364768465765,0.000526561563569719,0.00703616752799209,-0.000323440952880386,0.00487169872950687
-1455.46153846154,-0.00203166347521058,0.00289175517947494,-0.00033369929279081,0.00665774310385638,-0.00121696227083921,0.00452927495961386
-1371.10256410256,-0.00240601785220268,0.00392866074105834,-0.000787488282681118,0.00646980957423056,-0.00170057153643036,0.00504554883369307
-1286.74358974359,-0.00196599227532203,0.00255517570473473,-0.000468377722152427,0.00465469997201637,-0.00125311700103448,0.00339678592915375
-1202.38461538462,-0.00094445830391987,0.00295866491337291,0.000806158985010799,0.00493043034702562,-9.82983846553535e-05,0.00383082051423759
-1118.02564102564,3.73286640463536e-05,0.00423366113704097,0.00181120061115264,0.00662581599693805,0.000942411630657515,0.00535082940473416
-1033.66666666667,0.000524174904239975,0.0035489681167936,0.00201581186765037,0.00654410519659254,0.0012159371722087,0.00469801030319912
-949.307692307692,0.000261144878826627,0.00278982647851006,0.00167428516983016,0.00639068796506501,0.000859594338340309,0.00448179830511336
-864.948717948718,-0.000382517227309099,0.00407376920758942,0.00100976030664378,0.00718687849991355,0.000241093384099636,0.00551958493255644
-780.589743589743,-0.000496446634511793,0.00337883196085073,0.000700646219771848,0.00586695809510829,9.61546449294985e-05,0.00449331568620022
-696.230769230769,-0.000253154908598643,0.00180509629244173,0.000911886529792054,0.00363997448100886,0.000383924104572485,0.00277694482430283
-611.871794871795,6.49915152771218e-05,0.00240474136260748,0.00125873631688409,0.00402183466512073,0.000648897113718602,0.00313467805402781
-527.51282051282,-0.000294643023220155,0.00215048143684995,0.00105375311021506,0.0038661516971677,0.00051430322043469,0.00298906043436417
-443.153846153846,-0.000692536133051108,0.00243072952917324,0.000505058500339939,0.00423502987205439,-5.46894234882739e-05,0.00323243882906514
-358.794871794872,-0.00107657040043721,0.00376536446628572,0.000268329908209471,0.00647683281461458,-0.000346068697369442,0.00495371400742065
-274.435897435897,-0.00102003248486345,0.00342001274912111,0.000256834455762638,0.00598090512470441,-0.000398043296853541,0.00468293554158153
-190.076923076923,-0.00182145025445303,0.00433654124846444,-0.00030663369637208,0.00680915795265999,-0.00111384052359132,0.0054587915415132
-105.717948717948,-0.00424416700341702,0.00751472634825818,-0.00248518216931521,0.00996389899879788,-0.00342332404511864,0.00870820505275831
-21.3589743589741,-0.0063674423284637,0.00823210318737299,-0.0037056989669788,0.0120502520608689,-0.00510010814534425,0.00985127880628193
63,-0.00697611833998757,0.00860181748193279,-0.00305279382511479,0.0135610450648163,-0.00515691673193011,0.0109642976788201
